,URL,img_name,img_src,img__alt,accounts,like_count,initial_comment,datetime,post_file,video_src,file_path
0,https://www.instagram.com/p/CCzuyHCBGPn/,niunamenos_postcnt_1,https://www.instagram.com/78c90ecc-5cd2-4c79-a607-8f51714bb924,,,,,,CCzuyHCBGPn.mp4,niunamenos/CCzuyHCBGPn,
0,https://www.instagram.com/p/CCzuyHCBGPn/,niunamenos_postcnt_1,https://www.instagram.com/61ade752-dd3f-405a-88a5-1d27bb973e0f,,,,,,CCzuyHCBGPn.mp4,niunamenos/CCzuyHCBGPn,
0,https://www.instagram.com/p/C6rstZrqqTB/,niunamenos_image2,https://instagram.fphx1-2.fna.fbcdn.net/v/t51.29350-15/112952132_992002301231495_5956016386953954662_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi41NzZ4NzIwLnNkci5mMjkzNTAifQ&_nc_ht=instagram.fphx1-2.fna.fbcdn.net&_nc_cat=111&_nc_ohc=mEHc3_H8HS8Q7kNvgG6xK4x&edm=AFH1aioBAAAA&ccb=7-5&ig_cache_key=MjM1NjQzMjc4MzcwODI4Mzg3OQ%3D%3D.2-ccb7-5&oh=00_AYCYkmwf0G2G2vILrNLnvekDxkNj-5RXAcp0iIoCf62PwQ&oe=66448033&_nc_sid=1b4a2b,"Feminism is important. Here are several more examples why we need feminism:

Blatant sexism permeates economic, social and economic life
Women want to be called strong, not bitchy
Women should never need to apologize for their success
Urgent need to accept people of all genders and identities
Women do not need to be told how to live their life
We need to get rid of hypocrisy and double standards when talking about women
We need to erase the gender binary
Men who are called feminists should not be mocked
One day, the word feminism will become obsolete. 

https://www.lifehack.org/articles/communication/this-why-need-feminism.html 
#weneedfeminism #wedemandrespect 
#feminist #metoo #educateyourself #latina #imfemenist #raiseyourvoice #niunamenos #femenist #streetharrassment #soyfemenista #metoo #isaidno #nyc #iwantequality #ideservebetter #ideservebirthsupport #iwannafeelsafe #iwantrespect #stopnow #niunamenos💜 #dijequeno #soyfeminista #raiseyourvoicetoday #standup #standuptogether #respectfirst #mybodymychoice #aureaagainststreetharrassment #aureaencontradelacosocallejero",hortensiaheroina,186,#CuentanLasMujeres #lasescuchamos #lasCitamos #lesagradecemos #nosinspiran #nosenseñan #nosalientan #NiUnaMenos #instagramfeminista #visibilizamossusaportes #visibilizamossucriterio,2024-05-07T21:44:21.000Z,C6rstZrqqTB.jpg,niunamenos/C6rstZrqqTB,
0,https://www.instagram.com/p/CCzuyHCBGPn/,niunamenos_postcnt_1,https://www.instagram.com/98f45272-f484-429a-8668-82615b2479d2,,,,,,CCzuyHCBGPn.mp4,niunamenos/CCzuyHCBGPn,
0,https://www.instagram.com/p/CCzuyHCBGPn/,niunamenos_postcnt_1,https://www.instagram.com/0686c867-a7ef-4bbe-ad9f-dde018620088,,,,,,CCzuyHCBGPn.mp4,niunamenos/CCzuyHCBGPn,
0,https://www.instagram.com/p/CCzuyHCBGPn/,niunamenos_postcnt_1,https://www.instagram.com/c04c8939-d984-48ca-892f-d880ed1573b7,,,,,,CCzuyHCBGPn.mp4,niunamenos/CCzuyHCBGPn,
0,https://www.instagram.com/p/CCzuyHCBGPn/,niunamenos_postcnt_1,https://www.instagram.com/02e298fb-7907-4073-b44b-72f1fbf9990e,,,,,,CCzuyHCBGPn.mp4,niunamenos/CCzuyHCBGPn,
0,https://www.instagram.com/p/CCzuyHCBGPn/,niunamenos_postcnt_1,https://www.instagram.com/de4a55a8-a7f4-446f-9f89-ff315f2de47f,,,,,,CCzuyHCBGPn.mp4,niunamenos/CCzuyHCBGPn,
0,https://www.instagram.com/p/C4OShxiuw7x/,niunamenos_image3,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/431743106_370153065937660_6782044639858067101_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMjAweDEzMTUuc2RyLmYyOTM1MCJ9&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=FBP4JzeBUP0Q7kNvgGBIr6m&edm=AFH1aioBAAAA&ccb=7-5&ig_cache_key=MzMxODY3MTQ2MTE5NDYwMDE3Nw%3D%3D.2-ccb7-5&oh=00_AYBtjoNQGBm1oofCypAP3xmMfsTWQF49gHTTHvXDql7V4g&oe=6648D8FB&_nc_sid=1b4a2b,"Photo by amorelha on March 07, 2024. May be a black-and-white image of 3 people and text.",amorelha.blog,"8,674","¿Sabías que en #México , las mujeres ha sido víctima de acoso sexual en algún momento de su vida? #noesnormal #yabasta

🚶🏻‍♀️ El 62% de incidencia ocurren en la calle
🚌 El 51% sucede en el transporte público
💻 El 44% lo sufren en el trabajo
📚 El 26% en la escuela

#rumboal8m #8m #abusofamiliar #violencia #violenciadegenero #violenciafamiliar #nomasabusos #niunamenos #libresnosqueremos #díainternacionaldelamujer #8demarzo",2024-03-07T18:34:48.000Z,niunamenos/C4OShxiuw7x.jpg,,niunamenos/C4OShxiuw7x
0,https://www.instagram.com/p/CCzuyHCBGPn/,niunamenos_imgcnt_1,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/112952132_992002301231495_5956016386953954662_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi41NzZ4NzIwLnNkci5mMjkzNTAifQ&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=111&_nc_ohc=ydvnW1rYykwQ7kNvgHWiqg_&edm=AFH1aioBAAAA&ccb=7-5&ig_cache_key=MjM1NjQzMjc4MzcwODI4Mzg3OQ%3D%3D.2-ccb7-5&oh=00_AYAzfPlCxUN9IiHNtpyQE67QU5Xz74cKGr5WTQme-W4EHw&oe=6648ACF3&_nc_sid=1b4a2b,,aurea_travel,"27,443","Feminism is important. Here are several more examples why we need feminism:

Blatant sexism permeates economic, social and economic life
Women want to be called strong, not bitchy
Women should never need to apologize for their success
Urgent need to accept people of all genders and identities
Women do not need to be told how to live their life
We need to get rid of hypocrisy and double standards when talking about women
We need to erase the gender binary
Men who are called feminists should not be mocked
One day, the word feminism will become obsolete.

https://www.lifehack.org/articles/communication/this-why-need-feminism.html
#weneedfeminism #wedemandrespect
#feminist #metoo #educateyourself #latina #imfemenist #raiseyourvoice #niunamenos #femenist #streetharrassment #soyfemenista #metoo #isaidno #nyc #iwantequality #ideservebetter #ideservebirthsupport #iwannafeelsafe #iwantrespect #stopnow #niunamenos💜 #dijequeno #soyfeminista #raiseyourvoicetoday #standup #standuptogether #respectfirst #mybodymychoice #aureaagainststreetharrassment #aureaencontradelacosocallejero",2020-07-19T03:21:43.000Z,niunamenos/CCzuyHCBGPn.mp4,https://www.instagram.com/32f61eba-3716-4fa4-860b-61ea294e61b6,niunamenos/CCzuyHCBGPn
0,https://www.instagram.com/p/C4ROJtwJ2Fi/,niunamenos/_post_2_imgage0,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/432342336_1047912289642102_6323476483026124451_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMTIyeDExMjIuc2RyLmYyOTM1MCJ9&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=bNV0GZel5LoQ7kNvgH7sgs3&edm=AFH1aioBAAAA&ccb=7-5&ig_cache_key=MzMxOTQ5NjYzNTUxNzk4NjI2OQ%3D%3D.2-ccb7-5&oh=00_AYBb73XhJKIy10SopY7vSHeDLQcUHO3eLlrrZxpmD1or2A&oe=6648BBFF&_nc_sid=1b4a2b,"Photo by Cuestionatee ♀️ on March 08, 2024. May be a Twitter screenshot of one or more people, hair, pie and top.",cuestionateeok,"30,460","Si mañana no te contesto las llamadas, mamá. Si no te digo que ya estoy llegando para comer.
Si mañana me subo al remis y pasan los días y ya no saben nada de mi, tal vez ya deje de ser yo.
Los días van a pasar hasta que te tengan que decir que me encontraron envuelta en sábanas y tirada al costado de una ruta o una bolsa negra. Como le paso a Micaela, que fue a hablar con su ex para terminar la relación y que quede todo bien y al final salió calcinada y en pedazos dentro de una bolsa.
No te alteres mamá, si te preguntan ""Y porque no denuncio antes"" vos contales de Ursula, deciles las 18 veces que denunció y que horas antes de ser apuñalada más de 30 veces por su ex también lo estaba denunciando, pero como era fin de semana no le tomaron la denuncia.
Se fuerte ma, no llores si te enteras que me empalaron, al contrario pelea para que no queden impunes como el caso de Lucía Pérez.
Te van a decir que fui yo, que no grité, que fue mi ropa, el alcohol en mi sangre, como todo lo que dijeron de Melina Romero.
Te van a decir que fue la hora, que porque yo andaba sola, como lo hicieron con Micaela Garcia.
Capaz te digan que el psicópata de mi ex tenía motivos, que yo fui infiel o que yo no le daba bola, como lo hicieron con Camila Tarocco.
Te juro ma que morí peleando, que grité tan alto como volé.
Se va a acordar de mi, ma, sabrá que fui yo quién lo jodió cuando me vea en el rostro de todas las que le van a gritar mi nombre. Porque sé ma, que no vas a parar hasta que eso pase.
Hoy todos los nombres de aquellas chicas por las que luche forman el mio, gracias por todo ma💜
Si hoy soy yo, quiero ser la última.

#8M #niunamenos",2024-03-08T21:54:17.000Z,,,niunamenos/C4ROJtwJ2Fi.jpg
0,https://www.instagram.com/p/C4ROJtwJ2Fi/,niunamenos/_post_2_imgage1,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/432354264_1079832349965325_1089939075671641259_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyLmYyOTM1MCJ9&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=101&_nc_ohc=L85y5n1ScWcQ7kNvgGu1TII&edm=AFH1aioBAAAA&ccb=7-5&ig_cache_key=MzMxOTQ5NjYzNTU4NDk2MzQzMw%3D%3D.2-ccb7-5&oh=00_AYDys2yf0Ly-Xal_lS2h2f9rg7G2GEL_Dv4WD4hNtmXYjQ&oe=6648D48A&_nc_sid=1b4a2b,"Photo by Cuestionatee ♀️ on March 08, 2024. May be a meme of one or more people and lipstick.",cuestionateeok,"30,460","Si mañana no te contesto las llamadas, mamá. Si no te digo que ya estoy llegando para comer.
Si mañana me subo al remis y pasan los días y ya no saben nada de mi, tal vez ya deje de ser yo.
Los días van a pasar hasta que te tengan que decir que me encontraron envuelta en sábanas y tirada al costado de una ruta o una bolsa negra. Como le paso a Micaela, que fue a hablar con su ex para terminar la relación y que quede todo bien y al final salió calcinada y en pedazos dentro de una bolsa.
No te alteres mamá, si te preguntan ""Y porque no denuncio antes"" vos contales de Ursula, deciles las 18 veces que denunció y que horas antes de ser apuñalada más de 30 veces por su ex también lo estaba denunciando, pero como era fin de semana no le tomaron la denuncia.
Se fuerte ma, no llores si te enteras que me empalaron, al contrario pelea para que no queden impunes como el caso de Lucía Pérez.
Te van a decir que fui yo, que no grité, que fue mi ropa, el alcohol en mi sangre, como todo lo que dijeron de Melina Romero.
Te van a decir que fue la hora, que porque yo andaba sola, como lo hicieron con Micaela Garcia.
Capaz te digan que el psicópata de mi ex tenía motivos, que yo fui infiel o que yo no le daba bola, como lo hicieron con Camila Tarocco.
Te juro ma que morí peleando, que grité tan alto como volé.
Se va a acordar de mi, ma, sabrá que fui yo quién lo jodió cuando me vea en el rostro de todas las que le van a gritar mi nombre. Porque sé ma, que no vas a parar hasta que eso pase.
Hoy todos los nombres de aquellas chicas por las que luche forman el mio, gracias por todo ma💜
Si hoy soy yo, quiero ser la última.

#8M #niunamenos",2024-03-08T21:54:17.000Z,,,niunamenos/C4ROJtwJ2Fi.jpg
0,https://www.instagram.com/p/C4ROJtwJ2Fi/,niunamenos/_post_2_imgage2,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/431968211_374251985416763_7574344884618881143_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyLmYyOTM1MCJ9&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=111&_nc_ohc=xJicFcoicDEQ7kNvgEAHPIE&edm=AFH1aioBAAAA&ccb=7-5&ig_cache_key=MzMxOTQ5NjYzNTUyNjM0MzgzNg%3D%3D.2-ccb7-5&oh=00_AYAa9aEwQSlKSK3KXZreM9ADks3_vSniumrFgvOY84Nlgg&oe=6648BEAE&_nc_sid=1b4a2b,"Photo by Cuestionatee ♀️ on March 08, 2024. May be a meme of one or more people, hair, top, bread and pie.",cuestionateeok,"30,460","Si mañana no te contesto las llamadas, mamá. Si no te digo que ya estoy llegando para comer.
Si mañana me subo al remis y pasan los días y ya no saben nada de mi, tal vez ya deje de ser yo.
Los días van a pasar hasta que te tengan que decir que me encontraron envuelta en sábanas y tirada al costado de una ruta o una bolsa negra. Como le paso a Micaela, que fue a hablar con su ex para terminar la relación y que quede todo bien y al final salió calcinada y en pedazos dentro de una bolsa.
No te alteres mamá, si te preguntan ""Y porque no denuncio antes"" vos contales de Ursula, deciles las 18 veces que denunció y que horas antes de ser apuñalada más de 30 veces por su ex también lo estaba denunciando, pero como era fin de semana no le tomaron la denuncia.
Se fuerte ma, no llores si te enteras que me empalaron, al contrario pelea para que no queden impunes como el caso de Lucía Pérez.
Te van a decir que fui yo, que no grité, que fue mi ropa, el alcohol en mi sangre, como todo lo que dijeron de Melina Romero.
Te van a decir que fue la hora, que porque yo andaba sola, como lo hicieron con Micaela Garcia.
Capaz te digan que el psicópata de mi ex tenía motivos, que yo fui infiel o que yo no le daba bola, como lo hicieron con Camila Tarocco.
Te juro ma que morí peleando, que grité tan alto como volé.
Se va a acordar de mi, ma, sabrá que fui yo quién lo jodió cuando me vea en el rostro de todas las que le van a gritar mi nombre. Porque sé ma, que no vas a parar hasta que eso pase.
Hoy todos los nombres de aquellas chicas por las que luche forman el mio, gracias por todo ma💜
Si hoy soy yo, quiero ser la última.

#8M #niunamenos",2024-03-08T21:54:17.000Z,,,niunamenos/C4ROJtwJ2Fi.jpg
0,https://www.instagram.com/p/C4ROJtwJ2Fi/,niunamenos/_post_2_imgage3,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/431903644_396956359731356_3011245507441640799_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMjE0eDEyMTQuc2RyLmYyOTM1MCJ9&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=ZYMGvdl4TEYQ7kNvgHSlwcC&edm=AFH1aioBAAAA&ccb=7-5&ig_cache_key=MzMxOTQ5NjYzNTUyNjMzMzMzMQ%3D%3D.2-ccb7-5&oh=00_AYA1v3KRaU5qo3NEP8tfltuT17e97v8KFtguOSaqtB_PlQ&oe=6648A2CD&_nc_sid=1b4a2b,"Photo by Cuestionatee ♀️ on March 08, 2024. May be a meme of one or more people, people smiling and top.",cuestionateeok,"30,460","Si mañana no te contesto las llamadas, mamá. Si no te digo que ya estoy llegando para comer.
Si mañana me subo al remis y pasan los días y ya no saben nada de mi, tal vez ya deje de ser yo.
Los días van a pasar hasta que te tengan que decir que me encontraron envuelta en sábanas y tirada al costado de una ruta o una bolsa negra. Como le paso a Micaela, que fue a hablar con su ex para terminar la relación y que quede todo bien y al final salió calcinada y en pedazos dentro de una bolsa.
No te alteres mamá, si te preguntan ""Y porque no denuncio antes"" vos contales de Ursula, deciles las 18 veces que denunció y que horas antes de ser apuñalada más de 30 veces por su ex también lo estaba denunciando, pero como era fin de semana no le tomaron la denuncia.
Se fuerte ma, no llores si te enteras que me empalaron, al contrario pelea para que no queden impunes como el caso de Lucía Pérez.
Te van a decir que fui yo, que no grité, que fue mi ropa, el alcohol en mi sangre, como todo lo que dijeron de Melina Romero.
Te van a decir que fue la hora, que porque yo andaba sola, como lo hicieron con Micaela Garcia.
Capaz te digan que el psicópata de mi ex tenía motivos, que yo fui infiel o que yo no le daba bola, como lo hicieron con Camila Tarocco.
Te juro ma que morí peleando, que grité tan alto como volé.
Se va a acordar de mi, ma, sabrá que fui yo quién lo jodió cuando me vea en el rostro de todas las que le van a gritar mi nombre. Porque sé ma, que no vas a parar hasta que eso pase.
Hoy todos los nombres de aquellas chicas por las que luche forman el mio, gracias por todo ma💜
Si hoy soy yo, quiero ser la última.

#8M #niunamenos",2024-03-08T21:54:17.000Z,,,niunamenos/C4ROJtwJ2Fi.jpg
0,https://www.instagram.com/p/C4ROJtwJ2Fi/,niunamenos/_post_2_imgage4,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/432345304_911694690458019_481703193825428213_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyLmYyOTM1MCJ9&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=103&_nc_ohc=rL1FCNXvZTEQ7kNvgGmnGRa&edm=AFH1aioBAAAA&ccb=7-5&ig_cache_key=MzMxOTQ5NjYzNTUzNDYwNjg0NA%3D%3D.2-ccb7-5&oh=00_AYCBGqp7jdNjr7msoX-PglbWG4osWu-tdQAtLeHfYRTiYw&oe=6648BFA1&_nc_sid=1b4a2b,"Photo by Cuestionatee ♀️ on March 08, 2024. May be a meme of one or more people, hair, pie, bread and top.",cuestionateeok,"30,460","Si mañana no te contesto las llamadas, mamá. Si no te digo que ya estoy llegando para comer.
Si mañana me subo al remis y pasan los días y ya no saben nada de mi, tal vez ya deje de ser yo.
Los días van a pasar hasta que te tengan que decir que me encontraron envuelta en sábanas y tirada al costado de una ruta o una bolsa negra. Como le paso a Micaela, que fue a hablar con su ex para terminar la relación y que quede todo bien y al final salió calcinada y en pedazos dentro de una bolsa.
No te alteres mamá, si te preguntan ""Y porque no denuncio antes"" vos contales de Ursula, deciles las 18 veces que denunció y que horas antes de ser apuñalada más de 30 veces por su ex también lo estaba denunciando, pero como era fin de semana no le tomaron la denuncia.
Se fuerte ma, no llores si te enteras que me empalaron, al contrario pelea para que no queden impunes como el caso de Lucía Pérez.
Te van a decir que fui yo, que no grité, que fue mi ropa, el alcohol en mi sangre, como todo lo que dijeron de Melina Romero.
Te van a decir que fue la hora, que porque yo andaba sola, como lo hicieron con Micaela Garcia.
Capaz te digan que el psicópata de mi ex tenía motivos, que yo fui infiel o que yo no le daba bola, como lo hicieron con Camila Tarocco.
Te juro ma que morí peleando, que grité tan alto como volé.
Se va a acordar de mi, ma, sabrá que fui yo quién lo jodió cuando me vea en el rostro de todas las que le van a gritar mi nombre. Porque sé ma, que no vas a parar hasta que eso pase.
Hoy todos los nombres de aquellas chicas por las que luche forman el mio, gracias por todo ma💜
Si hoy soy yo, quiero ser la última.

#8M #niunamenos",2024-03-08T21:54:17.000Z,,,niunamenos/C4ROJtwJ2Fi.jpg
0,https://www.instagram.com/p/C4ROJtwJ2Fi/,niunamenos/_post_2_imgage5,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/432358315_1094149068498735_3375652853239281088_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyLmYyOTM1MCJ9&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=103&_nc_ohc=-8WdPD5-PPQQ7kNvgHvbE5p&edm=AFH1aioBAAAA&ccb=7-5&ig_cache_key=MzMxOTQ5NjYzNTUxNzg0Nzk1MQ%3D%3D.2-ccb7-5&oh=00_AYDC9tmao07M2e3LHdiSHxG-NFJ3UDBCaTvXebcqAqmsJA&oe=6648D812&_nc_sid=1b4a2b,"Photo by Cuestionatee ♀️ on March 08, 2024. May be a meme of one or more people, top and pie.",cuestionateeok,"30,460","Si mañana no te contesto las llamadas, mamá. Si no te digo que ya estoy llegando para comer.
Si mañana me subo al remis y pasan los días y ya no saben nada de mi, tal vez ya deje de ser yo.
Los días van a pasar hasta que te tengan que decir que me encontraron envuelta en sábanas y tirada al costado de una ruta o una bolsa negra. Como le paso a Micaela, que fue a hablar con su ex para terminar la relación y que quede todo bien y al final salió calcinada y en pedazos dentro de una bolsa.
No te alteres mamá, si te preguntan ""Y porque no denuncio antes"" vos contales de Ursula, deciles las 18 veces que denunció y que horas antes de ser apuñalada más de 30 veces por su ex también lo estaba denunciando, pero como era fin de semana no le tomaron la denuncia.
Se fuerte ma, no llores si te enteras que me empalaron, al contrario pelea para que no queden impunes como el caso de Lucía Pérez.
Te van a decir que fui yo, que no grité, que fue mi ropa, el alcohol en mi sangre, como todo lo que dijeron de Melina Romero.
Te van a decir que fue la hora, que porque yo andaba sola, como lo hicieron con Micaela Garcia.
Capaz te digan que el psicópata de mi ex tenía motivos, que yo fui infiel o que yo no le daba bola, como lo hicieron con Camila Tarocco.
Te juro ma que morí peleando, que grité tan alto como volé.
Se va a acordar de mi, ma, sabrá que fui yo quién lo jodió cuando me vea en el rostro de todas las que le van a gritar mi nombre. Porque sé ma, que no vas a parar hasta que eso pase.
Hoy todos los nombres de aquellas chicas por las que luche forman el mio, gracias por todo ma💜
Si hoy soy yo, quiero ser la última.

#8M #niunamenos",2024-03-08T21:54:17.000Z,,,niunamenos/C4ROJtwJ2Fi.jpg
0,https://www.instagram.com/p/C4ROJtwJ2Fi/,niunamenos/_post_2_imgage6,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/431945878_440060395111512_8416435348514611943_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE0NDAuc2RyLmYyOTM1MCJ9&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=100&_nc_ohc=4QvJaxzYjbMQ7kNvgFknvff&edm=AFH1aioBAAAA&ccb=7-5&ig_cache_key=MzMxOTQ5NjYzNTUyNjM4MjQzOQ%3D%3D.2-ccb7-5&oh=00_AYB8bl8_jHiDUEqsO_bhPpSrttW7pasr7EildcOqNFfA_A&oe=6648A4CF&_nc_sid=1b4a2b,"Photo by Cuestionatee ♀️ on March 08, 2024. May be a meme of one or more people, hair and top.",cuestionateeok,"30,460","Si mañana no te contesto las llamadas, mamá. Si no te digo que ya estoy llegando para comer.
Si mañana me subo al remis y pasan los días y ya no saben nada de mi, tal vez ya deje de ser yo.
Los días van a pasar hasta que te tengan que decir que me encontraron envuelta en sábanas y tirada al costado de una ruta o una bolsa negra. Como le paso a Micaela, que fue a hablar con su ex para terminar la relación y que quede todo bien y al final salió calcinada y en pedazos dentro de una bolsa.
No te alteres mamá, si te preguntan ""Y porque no denuncio antes"" vos contales de Ursula, deciles las 18 veces que denunció y que horas antes de ser apuñalada más de 30 veces por su ex también lo estaba denunciando, pero como era fin de semana no le tomaron la denuncia.
Se fuerte ma, no llores si te enteras que me empalaron, al contrario pelea para que no queden impunes como el caso de Lucía Pérez.
Te van a decir que fui yo, que no grité, que fue mi ropa, el alcohol en mi sangre, como todo lo que dijeron de Melina Romero.
Te van a decir que fue la hora, que porque yo andaba sola, como lo hicieron con Micaela Garcia.
Capaz te digan que el psicópata de mi ex tenía motivos, que yo fui infiel o que yo no le daba bola, como lo hicieron con Camila Tarocco.
Te juro ma que morí peleando, que grité tan alto como volé.
Se va a acordar de mi, ma, sabrá que fui yo quién lo jodió cuando me vea en el rostro de todas las que le van a gritar mi nombre. Porque sé ma, que no vas a parar hasta que eso pase.
Hoy todos los nombres de aquellas chicas por las que luche forman el mio, gracias por todo ma💜
Si hoy soy yo, quiero ser la última.

#8M #niunamenos",2024-03-08T21:54:17.000Z,,,niunamenos/C4ROJtwJ2Fi.jpg
0,https://www.instagram.com/p/C4ROJtwJ2Fi/,niunamenos/_post_2_imgage7,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/432302067_6943761119066366_2651108270904406710_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyLmYyOTM1MCJ9&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=VjnfpW9RNuUQ7kNvgFjBKfc&edm=AFH1aioBAAAA&ccb=7-5&ig_cache_key=MzMxOTQ5NjYzNTU4NDk5MTA4MA%3D%3D.2-ccb7-5&oh=00_AYC2Q8g2ozqGH6nisS3Rj6-exh_d8y-H1340bHXQuA4MEg&oe=6648A325&_nc_sid=1b4a2b,"Photo by Cuestionatee ♀️ on March 08, 2024. May be a meme of one or more people, hair, people smiling, pie and bread.",cuestionateeok,"30,460","Si mañana no te contesto las llamadas, mamá. Si no te digo que ya estoy llegando para comer.
Si mañana me subo al remis y pasan los días y ya no saben nada de mi, tal vez ya deje de ser yo.
Los días van a pasar hasta que te tengan que decir que me encontraron envuelta en sábanas y tirada al costado de una ruta o una bolsa negra. Como le paso a Micaela, que fue a hablar con su ex para terminar la relación y que quede todo bien y al final salió calcinada y en pedazos dentro de una bolsa.
No te alteres mamá, si te preguntan ""Y porque no denuncio antes"" vos contales de Ursula, deciles las 18 veces que denunció y que horas antes de ser apuñalada más de 30 veces por su ex también lo estaba denunciando, pero como era fin de semana no le tomaron la denuncia.
Se fuerte ma, no llores si te enteras que me empalaron, al contrario pelea para que no queden impunes como el caso de Lucía Pérez.
Te van a decir que fui yo, que no grité, que fue mi ropa, el alcohol en mi sangre, como todo lo que dijeron de Melina Romero.
Te van a decir que fue la hora, que porque yo andaba sola, como lo hicieron con Micaela Garcia.
Capaz te digan que el psicópata de mi ex tenía motivos, que yo fui infiel o que yo no le daba bola, como lo hicieron con Camila Tarocco.
Te juro ma que morí peleando, que grité tan alto como volé.
Se va a acordar de mi, ma, sabrá que fui yo quién lo jodió cuando me vea en el rostro de todas las que le van a gritar mi nombre. Porque sé ma, que no vas a parar hasta que eso pase.
Hoy todos los nombres de aquellas chicas por las que luche forman el mio, gracias por todo ma💜
Si hoy soy yo, quiero ser la última.

#8M #niunamenos",2024-03-08T21:54:17.000Z,,,niunamenos/C4ROJtwJ2Fi.jpg
